zip_code,Geographic_Area,Geographic_Length,Population,Income,Median_Income,Age,Female_Population,Female_Population_Pct,Male_Population,Male_Population_Pct,Total_Household_Types,Young_Adult_Maintainers,Young_Adult_Maintainers_Pct,Middle_Age_Maintainers,Middle_Age_Maintainers_Pct,Mature_Maintainers,Mature_Maintainers_Pct,Senior_Maintainers,Senior_Maintainers_Pct,Homeownership,Homeownership_Pct,Rental_Units,Rental_Units_Pct,Band_Housing,Band_Housing_Pct,Households,African_American_Population,African_American_Population_Pct,Asian_Population,Asian_Population_Pct,Latin_American_Population,Latin_American_Population_Pct,Arab_Population,Arab_Population_Pct,Filipino_Population,Filipino_Population_Pct,South_Asian_Population,South_Asian_Population_Pct,Southeast_Asian_Population,Southeast_Asian_Population_Pct,Japanese_Population,Japanese_Population_Pct,Korean_Population,Korean_Population_Pct,West_Asian_Population,West_Asian_Population_Pct,Total_Minority_Population,Total_Minority_Population_Pct,Labor_Participation_Rate,Employment_Rate,Unemployment_Rate,Condo_Units,Condo_Ownership_Pct,Non_Condo_Units,Non_Condo_Pct,Total_Condo_Status_Households,Single_Detached_Houses,Single_Detached_House_Pct,Semi_Detached_Houses,Semi_Detached_House_Pct,Row_Houses,Row_House_Pct,Large_Apartments,Large_Apartment_Pct,Small_Apartments,Small_Apartment_Pct,Movable_Dwellings,Movable_Dwelling_Pct,Other_Single_Attached_Houses,Other_Attached_House_Pct,Duplex_Apartments,Duplex_Apt_Pct,Old_Housing_Pct,Housing_1961_1980_Pct,Housing_1981_1990_Pct,Housing_1991_2000_Pct,Housing_2001_2005_Pct,Housing_2006_2010_Pct,Housing_2011_2016_Pct,Housing_2016_2021_Pct,Old_Housing,Housing_1961_1980,Housing_1981_1990,Housing_1991_2000,Housing_2001_2005,Housing_2006_2010,Housing_2011_2016,Housing_2016_2021,Recent_Population_Change,Recent_Income_Change,Prior_Year_Population_Change,Prior_Year_Income_Change,Two_Year_Prior_Population_Change,Next_Year_Population_Change_Projection,Next_Year_Income_Change_Projection,Two_Year_Population_Change_Projection,Two_Year_Income_Change_Projection,Three_Year_Population_Change_Projection,Three_Year_Income_Change_Projection,Married_Population,Married_Population_Pct,Single_Population,Single_Population_Pct,Divorced_Population,Divorced_Population_Pct,Separated_Population,Separated_Population_Pct,Widowed_Population,Widowed_Population_Pct,Common_Law_Population,Common_Law_Population_Pct,Combined_Married_Population,Combined_Married_Population_Pct,Not_Married_Population,Not_Married_Population_Pct,Property_Tax_Total,Avg_Property_Tax,Mortgage_Payments_Total,Avg_Mortgage_Payment,Condo_Fees_Total,Avg_Condo_Fees,Total_Income,Current_Year_Total_Income,Discretionary_Income,Disposable_Income,Financial_Services_Total,Avg_Financial_Services,Bank_Service_Charges_Total,Avg_Bank_Service_Charges,Mortgage_Applications,Mortgage_Approvals,latitude,longitude
A0N,29045867084.0,2692180.21461355,14067.0,439324712.62,65807.11,63.7,6894.0,49.78,6956.0,50.22,272346089.04,516.0,7.73,558.0,8.36,878.0,13.15,1535.0,22.99,5621.0,84.2,1055.0,15.8,0.0,0.0,6676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,21.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.16,40.9,78.2,21.8,30.0,0.45,6646.0,99.55,6676.0,81.0,1.21,63.0,0.94,12.0,0.18,944605.87,141.49,104.0,1.56,19.0,0.28,70.0,1.05,198.0,2.99,3.75,0.95,18.47,37.17,18.31,11.58,3.67,4.05,248.0,63.0,1222.0,2459.0,1211.0,766.0,243.0,268.0,-1.5,0.4,-0.9,3.4,-0.4,-1.1,1.3,-1.4,2.4,-1.0,2.8,6327.0,50.35,2803.0,22.31,638.0,5.08,287.0,2.28,1223.0,9.73,1287.0,10.24,7614.0,60.6,4952.0,39.41,3833525.65,574.22,12001758.51,1797.75,158609.36,23.76,6676.0,439204576.48,362653800.27,49887.07,2410610.13,361.09,6262.0,93.8,8.0,0.0,9.537431527693244,9.701765063907484
A0P,515014486974.0,29494590.2308112,14155.0,528800503.34,113480.17,51.1,6895.0,50.24,6828.0,49.76,301005212.48,682.0,14.64,917.0,19.68,903.0,19.38,935.0,20.06,2837.0,60.88,1450.0,31.12,373.0,8.0,4660.0,61.0,0.44,26.0,0.19,0.0,0.0,19.0,0.14,385.0,2.81,176.0,1.28,13.0,0.09,0.0,0.0,27.0,0.2,0.0,0.0,718.0,5.23,63.2,87.8,12.2,58.0,1.24,4229.0,90.75,4660.0,566.0,12.15,402.0,8.63,14.0,0.3,1081305.27,232.04,148.0,3.18,0.0,0.0,20.0,0.43,309.0,6.63,8.13,3.43,11.44,20.42,13.6,19.57,10.11,10.11,379.0,160.0,533.0,952.0,634.0,912.0,471.0,471.0,-0.6,0.5,0.5,3.6,-0.1,-0.1,1.6,-0.2,2.7,0.1,3.1,4214.0,38.84,3441.0,31.72,438.0,4.04,230.0,2.12,517.0,4.77,2009.0,18.52,6223.0,57.36,4626.0,42.64,3886071.56,833.92,16866242.1,3619.37,125105.02,26.85,4660.0,528815483.45,403251869.41,100739.92,2278821.1,489.02,3336.0,71.59,39.0,0.0,9.914790018259282,9.969567863664029
A0R,236385363916.0,5119590.74666968,843.0,47816003.84,177107.0,45.6,405.0,48.04,437.0,51.84,25810818.2,41.0,15.19,87.0,32.22,89.0,32.96,32.0,11.85,50.0,18.52,220.0,81.48,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.59,77.2,91.6,8.4,8.0,2.96,262.0,97.04,270.0,12.0,4.44,7.0,2.59,0.0,0.0,91555.77,339.1,40.0,14.81,0.0,0.0,7.0,2.59,0.0,0.0,7.09,0.0,0.34,75.0,3.38,7.77,0.0,6.08,21.0,0.0,1.0,222.0,10.0,23.0,0.0,18.0,0.8,0.6,2.0,3.4,1.6,0.6,1.8,0.6,3.1,0.1,3.6,374.0,56.93,140.0,21.31,23.0,3.5,15.0,2.28,7.0,1.07,97.0,14.76,472.0,71.84,185.0,28.16,102423.38,379.35,443623.42,1643.05,1472.77,5.45,270.0,47129525.89,34295040.23,172688.96,220912.12,818.19,204.0,75.56,9.0,0.0,9.88435788192331,9.860012172854534
A1A,100796670.0,76218.1329495489,33089.0,1952646750.17,141474.76,54.7,16214.0,51.31,15386.0,48.69,1057683638.93,1799.0,13.03,2338.0,16.94,2456.0,17.79,2493.0,18.06,9313.0,67.48,4489.0,32.52,0.0,0.0,13802.0,652.0,2.06,519.0,1.64,227.0,0.72,569.0,1.8,514.0,1.63,1157.0,3.66,145.0,0.46,2.0,0.01,38.0,0.12,172.0,0.54,4132.0,13.08,60.7,91.5,8.5,976.0,7.07,12826.0,92.93,13802.0,370.0,2.68,861.0,6.24,13.0,0.09,3451898.96,250.1,1830.0,13.26,270.0,1.96,7.0,0.05,310.0,2.4,6.73,21.7,12.45,33.15,15.23,12.04,8.66,9.35,871.0,2807.0,1610.0,4288.0,1970.0,1558.0,1120.0,1209.0,1.1,0.7,2.2,3.8,2.2,0.6,1.5,0.6,2.8,0.4,3.2,13041.0,47.55,7923.0,28.89,1402.0,5.11,593.0,2.16,1981.0,7.22,2488.0,9.07,15528.0,56.62,11898.0,43.38,23291947.4,1687.58,83847642.59,6075.04,2809257.34,203.54,13802.0,1953648259.89,1419420709.15,102671.18,10632531.5,770.36,7460.0,54.05,122.0,10.0,5.258673158855752,5.648204503956178
A1B,127675782.0,79081.4570566693,22832.0,1063039996.63,108031.05,42.7,11004.0,48.95,11474.0,51.05,569892976.02,2397.0,24.36,1647.0,16.74,1157.0,11.76,1411.0,14.34,4839.0,49.18,5001.0,50.82,0.0,0.0,9840.0,1546.0,6.88,400.0,1.78,182.0,0.81,746.0,3.32,207.0,0.92,1569.0,6.98,62.0,0.28,53.0,0.24,38.0,0.17,268.0,1.19,5152.0,22.92,63.1,88.8,11.2,715.0,7.27,9125.0,92.73,9840.0,687.0,6.98,883.0,8.97,19.0,0.19,1995505.92,202.8,1303.0,13.24,86.0,0.87,5.0,0.05,485.0,5.35,10.99,35.77,21.73,31.28,7.11,9.08,5.84,8.63,997.0,3245.0,1971.0,2838.0,645.0,824.0,530.0,783.0,1.2,0.9,2.3,4.2,2.4,0.6,1.9,0.7,3.1,0.4,3.5,6830.0,34.89,8073.0,41.24,857.0,4.38,384.0,1.96,937.0,4.79,2496.0,12.75,9326.0,47.64,10251.0,52.36,9791091.6,995.03,45179160.42,4591.38,1910729.95,194.18,9840.0,1061206748.59,789575462.38,76885.69,5017588.24,509.92,3284.0,33.37,105.0,6.0,5.569080949482653,5.751673767498478
A1C,8959704.0,21576.6758928797,13982.0,640416620.03,91293.48,46.0,6577.0,48.89,6875.0,51.11,348670034.79,1636.0,23.32,1246.0,17.76,894.0,12.74,1246.0,17.76,3263.0,46.51,3752.0,53.49,0.0,0.0,7015.0,298.0,2.22,220.0,1.64,125.0,0.93,100.0,0.74,0.0,0.0,422.0,3.14,35.0,0.26,0.0,0.0,0.0,0.0,77.0,0.57,1349.0,10.03,61.6,89.9,10.1,546.0,7.78,6469.0,92.22,7015.0,678.0,9.67,1915.0,27.3,56.0,0.8,1281277.14,182.65,1952.0,27.83,5.0,0.07,1.0,0.01,137.0,2.04,3.08,11.76,60.86,19.17,5.12,4.57,3.02,2.11,207.0,790.0,4087.0,1287.0,344.0,307.0,203.0,142.0,-0.1,1.0,0.9,4.2,1.0,0.2,1.9,0.1,3.0,0.1,3.6,3171.0,25.76,5566.0,45.22,767.0,6.23,304.0,2.47,613.0,4.98,1887.0,15.33,5058.0,41.09,7251.0,58.91,5392013.84,768.64,22997548.55,3278.34,1008195.1,143.72,7015.0,638422685.55,481855430.27,66692.83,2941710.92,419.35,1589.0,22.65,52.0,3.0,0.9920876445526476,1.9537431527693243
A1E,27625754.0,38388.1689732199,28008.0,1310252739.54,100716.68,55.4,14326.0,52.18,13129.0,47.82,725636563.9,2024.0,15.56,2074.0,15.94,1834.0,14.1,2480.0,19.06,7392.0,56.82,5617.0,43.18,0.0,0.0,13009.0,417.0,1.52,236.0,0.86,66.0,0.24,322.0,1.17,353.0,1.29,447.0,1.63,124.0,0.45,0.0,0.0,60.0,0.22,90.0,0.33,2178.0,7.93,56.7,90.6,9.4,967.0,7.43,12042.0,92.57,13009.0,879.0,6.76,1468.0,11.28,40.0,0.31,2549085.09,195.95,1723.0,13.24,196.0,1.51,0.0,0.0,284.0,2.26,3.46,31.48,21.15,36.29,17.69,11.92,4.56,2.67,435.0,3958.0,2660.0,4563.0,2224.0,1499.0,573.0,336.0,0.0,0.7,1.0,3.8,0.9,0.4,1.7,0.4,2.8,0.3,3.4,9703.0,39.73,8167.0,33.44,1586.0,6.49,639.0,2.62,1778.0,7.28,2549.0,10.44,12252.0,50.17,12170.0,49.83,13559310.39,1042.3,50793989.73,3904.53,2588078.15,198.95,13009.0,1309669264.64,989204477.08,78084.69,6465907.73,497.03,4615.0,35.48,100.0,10.0,3.061472915398661,3.810103469263542
A1G,27625754.0,31056.1689732199,6298.0,305848924.92,112855.46,52.5,3135.0,50.75,3041.0,49.23,169440106.84,437.0,16.13,475.0,17.53,510.0,18.82,536.0,19.78,1916.0,70.7,794.0,29.3,0.0,0.0,2710.0,64.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.65,160.0,2.59,63.2,90.0,10.0,80.0,2.95,2630.0,97.05,2710.0,157.0,5.79,164.0,6.05,4.0,0.15,577853.14,213.23,154.0,5.68,0.0,0.0,3.0,0.11,119.0,4.64,11.0,34.1,7.06,34.84,14.67,12.17,5.85,9.72,282.0,874.0,181.0,893.0,376.0,312.0,150.0,249.0,0.7,0.7,1.9,3.7,1.7,0.5,1.7,0.4,3.0,0.3,3.4,2377.0,44.18,1575.0,29.28,328.0,6.1,137.0,2.55,325.0,6.04,637.0,11.84,3014.0,56.02,2366.0,43.98,3643767.73,1344.56,15070061.94,5560.91,599628.37,221.27,2710.0,304177691.13,231031298.24,88909.89,1505128.09,555.4,1304.0,48.12,15.0,1.0,3.061472915398661,3.1953743152769327
A1H,353161666.0,114823.995827484,7382.0,474689804.9,171988.4,47.9,3793.0,51.39,3587.0,48.6,246268034.1,458.0,16.59,655.0,23.73,695.0,25.18,443.0,16.05,2243.0,81.27,517.0,18.73,0.0,0.0,2760.0,57.0,0.77,85.0,1.15,0.0,0.0,8.0,0.11,0.0,0.0,63.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,2.89,71.1,94.3,5.7,144.0,5.22,2616.0,94.78,2760.0,380.0,13.77,50.0,1.81,0.0,0.0,760471.75,275.53,11.0,0.4,0.0,0.0,20.0,0.72,426.0,17.38,28.19,26.48,1.22,2.82,1.55,7.1,13.79,27.95,691.0,649.0,30.0,69.0,38.0,174.0,338.0,685.0,2.5,0.3,3.6,3.5,3.8,1.1,1.7,1.1,2.9,1.0,3.3,3314.0,55.1,1445.0,24.03,257.0,4.27,128.0,2.13,253.0,4.21,617.0,10.26,3931.0,65.36,2083.0,34.64,5393349.88,1954.11,29592483.33,10721.91,324541.5,117.59,2760.0,480374912.45,340116129.12,145967.09,2071151.66,750.42,1567.0,56.78,29.0,1.0,6.792452830188679,6.567255021302495
A1K,197113488.0,110153.689732199,15359.0,873472678.42,150008.45,53.0,7617.0,49.84,7666.0,50.16,466474747.86,667.0,11.45,1072.0,18.41,1289.0,22.14,1197.0,20.56,4966.0,85.28,857.0,14.72,0.0,0.0,5823.0,62.0,0.41,67.0,0.44,0.0,0.0,0.0,0.0,15.0,0.1,105.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1.63,65.9,92.0,8.0,38.0,0.65,5785.0,99.35,5823.0,79.0,1.36,35.0,0.6,5.0,0.09,1538911.8,264.28,44.0,0.76,11.0,0.19,5.0,0.09,399.0,7.26,12.16,11.18,9.34,19.99,14.42,15.45,10.19,11.19,668.0,614.0,513.0,1098.0,792.0,849.0,560.0,615.0,0.5,0.4,1.5,3.5,1.5,0.2,1.3,0.2,2.5,0.3,3.0,7110.0,55.15,3082.0,23.91,514.0,3.99,225.0,1.75,685.0,5.31,1276.0,9.9,8386.0,65.05,4506.0,34.95,10396051.04,1785.34,47261356.43,8116.32,389912.25,66.96,5823.0,873502871.99,635326819.32,118088.89,4154501.67,713.46,4992.0,85.73,52.0,4.0,6.062081558125381,6.491174680462568
A1L,74664200.0,48958.8130149446,25595.0,1395035456.43,144341.47,46.3,12842.0,50.51,12580.0,49.48,728461182.59,1839.0,19.03,2261.0,23.39,2086.0,21.58,1544.0,15.98,7454.0,77.12,2211.0,22.88,0.0,0.0,9665.0,95.0,0.37,60.0,0.24,25.0,0.1,51.0,0.2,69.0,0.27,127.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.07,445.0,1.75,73.1,93.0,7.0,153.0,1.58,9512.0,98.42,9665.0,146.0,1.51,73.0,0.76,5.0,0.05,2396292.73,247.94,70.0,0.72,0.0,0.0,0.0,0.0,848.0,9.62,21.2,31.5,1.86,8.31,11.66,13.38,13.09,20.88,1868.0,2776.0,164.0,732.0,1028.0,1179.0,1154.0,1840.0,1.9,0.6,2.8,3.7,2.8,1.4,1.6,1.3,2.8,0.4,3.3,11015.0,52.7,5248.0,25.11,883.0,4.22,430.0,2.06,744.0,3.56,2583.0,12.36,13598.0,65.05,7305.0,34.95,15983682.66,1653.77,86364717.32,8935.82,1647545.46,170.47,9665.0,1395058534.25,1015018308.41,127041.66,6269200.01,648.65,6289.0,65.07,85.0,12.0,4.835666463785758,4.580036518563603
A1M,132155634.0,68309.1828125395,9161.0,510551483.35,148918.29,53.5,4500.0,49.13,4660.0,50.87,268974691.89,391.0,11.41,633.0,18.47,734.0,21.41,723.0,21.09,2899.0,84.57,530.0,15.46,0.0,0.0,3428.0,25.0,0.27,99.0,1.08,1.0,0.01,1.0,0.01,0.0,0.0,82.0,0.9,0.0,0.0,24.0,0.26,37.0,0.4,0.0,0.0,269.0,2.94,66.6,92.4,7.6,28.0,0.82,3400.0,99.18,3428.0,44.0,1.28,5.0,0.15,0.0,0.0,908527.14,265.03,25.0,0.73,0.0,0.0,6.0,0.18,205.0,6.44,13.85,10.81,8.64,20.01,16.49,14.64,8.58,11.34,441.0,344.0,275.0,637.0,525.0,466.0,273.0,361.0,1.2,0.1,2.0,3.1,2.2,0.7,1.2,0.7,2.4,0.4,2.9,4302.0,55.87,1745.0,22.66,352.0,4.57,141.0,1.83,361.0,4.69,800.0,10.39,5102.0,66.26,2598.0,33.74,5782400.18,1686.81,26394470.64,7699.67,194936.76,56.87,3428.0,510414393.91,366093450.42,124129.53,2408180.39,702.5,2951.0,86.09,33.0,1.0,5.626902008520998,5.413877054169203
A1N,35838816.0,35228.3379464398,23492.0,1181093425.28,112722.42,56.2,11960.0,51.17,11414.0,48.83,662588111.17,1394.0,13.3,1691.0,16.14,1662.0,15.86,2201.0,21.01,7354.0,70.19,3124.0,29.81,0.0,0.0,10478.0,145.0,0.62,104.0,0.44,83.0,0.36,0.0,0.0,155.0,0.66,70.0,0.3,37.0,0.16,0.0,0.0,13.0,0.06,0.0,0.0,607.0,2.6,61.7,92.0,8.0,456.0,4.35,10022.0,95.65,10478.0,789.0,7.53,973.0,9.29,12.0,0.11,2224881.64,212.34,370.0,3.53,0.0,0.0,0.0,0.0,316.0,3.2,4.35,34.43,6.76,38.23,22.28,17.68,4.21,3.28,430.0,3400.0,668.0,3775.0,2200.0,1746.0,416.0,324.0,0.1,0.6,0.9,3.7,0.9,-0.4,1.6,-0.4,2.8,0.3,3.2,10085.0,48.92,5375.0,26.07,1188.0,5.76,440.0,2.13,1348.0,6.54,2181.0,10.58,12266.0,59.5,8351.0,40.51,14446107.38,1378.71,54137935.02,5166.82,2070249.17,197.58,10478.0,1180426905.83,896422915.15,93841.01,6148868.51,586.84,4739.0,45.23,80.0,8.0,3.5362142422398053,3.6031649421789407
A1S,372574358.0,140181.457056669,6655.0,336004819.01,129686.17,56.4,3328.0,50.23,3299.0,49.79,190058336.02,260.0,10.03,406.0,15.67,475.0,18.33,627.0,24.2,2100.0,81.05,491.0,18.95,0.0,0.0,2591.0,2.0,0.03,25.0,0.38,0.0,0.0,0.0,0.0,28.0,0.42,27.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.24,63.4,90.4,9.6,29.0,1.12,2562.0,98.88,2591.0,64.0,2.47,37.0,1.43,5.0,0.19,640426.9,247.17,16.0,0.62,0.0,0.0,94.0,3.63,117.0,4.7,9.23,20.39,7.26,30.06,20.59,14.77,6.3,7.14,230.0,508.0,181.0,749.0,513.0,368.0,157.0,178.0,0.1,0.4,1.2,3.7,1.0,0.6,1.4,0.6,2.6,0.3,3.2,2939.0,50.94,1588.0,27.52,269.0,4.66,104.0,1.8,351.0,6.08,518.0,8.98,3458.0,59.93,2313.0,40.09,4049828.64,1563.04,16188925.77,6248.14,292363.0,112.84,2591.0,335599971.45,254849253.15,106986.29,1699409.57,655.89,1843.0,71.13,27.0,3.0,6.859403530127814,6.932440657334144
A1V,253111638.0,86469.552565945,12625.0,570586396.98,105823.02,53.1,6231.0,50.82,6030.0,49.18,325598156.42,795.0,14.74,849.0,15.75,1035.0,19.2,1002.0,18.58,3344.0,62.02,2048.0,37.98,0.0,0.0,5392.0,80.0,0.65,12.0,0.1,1.0,0.01,45.0,0.37,50.0,0.41,94.0,0.77,14.0,0.11,0.0,0.0,25.0,0.2,0.0,0.0,362.0,2.95,59.0,87.2,12.8,158.0,2.93,5234.0,97.07,5392.0,371.0,6.88,294.0,5.45,0.0,0.0,1006548.9,186.67,625.0,11.59,22.0,0.41,7.0,0.13,294.0,5.8,10.2,9.29,17.94,33.82,10.26,9.19,4.28,8.5,517.0,471.0,909.0,1714.0,520.0,466.0,217.0,431.0,0.7,0.8,1.0,3.7,1.4,0.1,1.4,0.2,2.7,-0.2,3.1,5376.0,51.2,2430.0,23.15,538.0,5.12,231.0,2.2,813.0,7.74,1111.0,10.58,6487.0,61.79,4012.0,38.21,5072035.98,940.66,22969130.8,4259.85,192033.47,35.61,5392.0,570604239.83,436657904.47,82123.92,3207132.5,594.79,3571.0,66.23,29.0,1.0,6.409007912355448,5.952525867315885
A1W,47785088.0,40116.3379464398,12132.0,653853493.74,138236.74,54.3,6121.0,50.52,5994.0,49.48,355452299.57,633.0,13.38,820.0,17.34,921.0,19.47,1020.0,21.56,3954.0,83.59,776.0,16.41,0.0,0.0,4730.0,72.0,0.59,14.0,0.12,19.0,0.16,0.0,0.0,30.0,0.25,17.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.31,64.4,90.7,9.3,91.0,1.92,4639.0,98.08,4730.0,42.0,0.89,60.0,1.27,7.0,0.15,1193819.47,252.39,54.0,1.14,0.0,0.0,0.0,0.0,226.0,5.08,7.45,21.78,7.27,20.79,18.65,20.27,9.7,10.78,331.0,968.0,323.0,924.0,829.0,901.0,431.0,479.0,1.0,0.7,1.9,3.6,1.9,0.7,1.8,0.8,2.8,0.3,3.1,5582.0,53.78,2516.0,24.24,497.0,4.79,227.0,2.19,527.0,5.08,1030.0,9.92,6612.0,63.71,3768.0,36.3,7766630.08,1641.99,33777019.31,7141.02,472872.79,99.97,4730.0,653802929.41,481679350.98,113041.03,3161285.76,668.35,3526.0,74.55,37.0,3.0,4.032258064516129,3.9348752282410224
A1X,81383978.0,54143.3199346044,17460.0,799749123.64,118654.68,51.3,8568.0,50.22,8492.0,49.78,441196982.77,1110.0,16.47,1294.0,19.2,1324.0,19.64,1200.0,17.8,5423.0,80.46,1317.0,19.54,0.0,0.0,6740.0,37.0,0.22,40.0,0.23,18.0,0.11,0.0,0.0,25.0,0.15,56.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1.07,65.1,90.9,9.1,66.0,0.98,6674.0,99.02,6740.0,94.0,1.39,68.0,1.01,14.0,0.21,1499892.44,222.54,134.0,1.99,5.0,0.07,6.0,0.09,573.0,9.15,13.07,17.97,7.32,19.82,15.44,12.79,8.59,13.82,818.0,1125.0,458.0,1241.0,967.0,801.0,538.0,865.0,1.4,0.7,2.2,3.8,2.3,0.8,1.6,0.8,2.8,0.4,3.2,7155.0,49.74,3465.0,24.09,722.0,5.02,321.0,2.23,872.0,6.06,1851.0,12.87,9006.0,62.6,5380.0,37.4,9452914.98,1402.51,44764891.16,6641.68,593420.44,88.04,6740.0,797922012.72,604810742.6,104733.86,3572930.87,530.11,5207.0,77.26,34.0,0.0,4.945222154595252,4.814363968350579
A1Y,316576208.0,175460.667547848,5154.0,179441813.52,80003.12,61.3,2606.0,52.63,2347.0,47.39,103644419.83,202.0,9.01,268.0,11.95,304.0,13.55,477.0,21.27,1637.0,72.98,606.0,27.02,0.0,0.0,2243.0,30.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.69,31.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2.73,48.9,85.6,14.4,54.0,2.41,2189.0,97.59,2243.0,58.0,2.59,86.0,3.83,0.0,0.0,378081.75,168.56,151.0,6.73,0.0,0.0,4.0,0.18,103.0,4.57,6.74,0.89,19.24,34.93,12.85,11.3,6.56,3.86,152.0,20.0,434.0,788.0,290.0,255.0,148.0,87.0,-0.7,0.5,0.5,3.3,0.2,-0.5,1.4,-0.6,2.6,0.2,3.0,2176.0,49.93,1033.0,23.7,235.0,5.39,111.0,2.55,495.0,11.36,309.0,7.09,2484.0,57.0,1874.0,43.0,2036826.37,908.08,6797676.88,3030.62,82952.01,36.98,2243.0,179459786.58,141322172.16,57814.19,927808.19,413.65,1929.0,86.0,11.0,0.0,6.6798539257455865,7.291539866098599
A2A,68691064.0,62705.3517857594,9537.0,405300989.47,96824.79,57.3,4889.0,51.85,4541.0,48.15,235099055.96,483.0,11.54,574.0,13.71,746.0,17.82,860.0,20.54,2768.0,66.13,1418.0,33.87,0.0,0.0,4186.0,69.0,0.73,43.0,0.46,1.0,0.01,0.0,0.0,47.0,0.5,169.0,1.79,12.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,358.0,3.8,53.5,87.6,12.4,72.0,1.72,4113.0,98.26,4186.0,224.0,5.35,438.0,10.46,15.0,0.36,749086.24,178.95,432.0,10.32,0.0,0.0,0.0,0.0,120.0,2.96,8.74,10.94,25.09,32.02,11.53,7.9,6.62,5.16,354.0,443.0,1016.0,1297.0,467.0,320.0,268.0,209.0,-0.2,0.7,0.2,4.0,0.6,-0.4,1.3,-0.5,2.5,-0.3,3.0,4318.0,52.98,1829.0,22.44,481.0,5.9,203.0,2.49,586.0,7.19,734.0,9.01,5052.0,61.98,3099.0,38.02,3760378.92,898.32,15862662.23,3789.46,149726.21,35.77,4186.0,405218012.47,314260275.0,73942.4,2300704.44,549.62,2618.0,62.54,14.0,1.0,4.689592209373098,5.194765672550213
A2B,71677632.0,38249.2880834493,4844.0,152955137.38,71373.82,59.2,2394.0,51.03,2297.0,48.97,90378052.51,259.0,12.09,298.0,13.91,287.0,13.39,421.0,19.65,1463.0,68.27,680.0,31.73,0.0,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.53,0.0,0.0,11.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.98,50.1,82.7,17.3,1.0,0.05,2143.0,100.0,2143.0,156.0,7.28,115.0,5.37,0.0,0.0,303162.17,141.47,88.0,4.11,0.0,0.0,0.0,0.0,69.0,3.33,4.05,14.72,28.91,31.52,10.76,10.18,3.91,7.29,84.0,305.0,599.0,653.0,223.0,211.0,81.0,151.0,-0.1,0.5,0.1,3.6,0.7,-0.4,1.6,-0.2,2.6,-0.3,3.2,2030.0,49.84,941.0,23.1,210.0,5.16,85.0,2.09,442.0,10.85,365.0,8.96,2395.0,58.8,1678.0,41.2,1497538.37,698.8,6192291.46,2889.54,60502.35,28.23,2143.0,153040331.75,123414581.09,55617.64,838377.29,391.22,1480.0,69.06,10.0,0.0,4.762629336579428,3.7857577601947656
A2H,3977361934.0,457399.702048998,25819.0,1024574476.99,89574.86,56.4,12834.0,51.33,12168.0,48.67,587000300.67,1583.0,13.84,1547.0,13.53,1831.0,16.01,2182.0,19.08,7649.0,66.87,3789.0,33.13,0.0,0.0,11438.0,131.0,0.52,49.0,0.2,37.0,0.15,68.0,0.27,143.0,0.57,166.0,0.66,60.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,654.0,2.62,54.3,88.0,12.0,238.0,2.08,11200.0,97.92,11438.0,459.0,4.01,367.0,3.21,66.0,0.58,2279747.02,199.31,1102.0,9.63,0.0,0.0,13.0,0.11,384.0,3.53,4.74,16.53,26.81,32.77,11.39,11.5,4.04,5.2,516.0,1799.0,2918.0,3567.0,1240.0,1252.0,440.0,566.0,0.0,0.8,0.9,3.9,0.8,0.1,1.7,0.0,2.8,-0.2,3.2,10497.0,47.84,5792.0,26.39,1303.0,5.94,466.0,2.12,1757.0,8.01,2129.0,9.7,12626.0,57.54,9318.0,42.46,10177599.24,889.81,39352623.91,3440.52,464476.09,40.61,11438.0,1025453326.31,796958146.72,71773.59,5396703.72,471.82,7465.0,65.26,59.0,7.0,8.892270237370663,8.807060255629946
